Node_1_Ortholog_group_ID,Node2_Ortholog_group_ID,Layer,S_typhi_strain_CT18_EIP,S_choleraesuis_SC_B67_EIP,S_dublin_CT_02021853_EIP,S_gallinarum_287/91_EIP,S_paratyphi_A_ATCC_9150_EIP,S_agona_SL483_GIP,S_enteritidis_P125109_GIP,S_heidelberg_SL476_GIP,S_newport_SL254_GIP,S_typhimurium_LT2_GIP,S_typhimurium_SL1344_GIP
1750,2652,PPI,1,1,1,1,1,1,1,1,1,1,1
1758,253,PPI,1,1,1,1,1,1,1,1,1,1,1
1758,220,PPI,1,1,1,1,1,1,1,1,1,1,1
1758,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
1758,2198,PPI,1,1,1,1,1,1,1,1,1,1,1
1758,2652,PPI,1,1,1,1,1,1,1,1,1,1,1
1759,358,PPI,1,1,1,1,1,1,1,1,1,1,1
1761,3144,PPI,1,1,1,1,1,1,1,1,1,1,1
1770,1863,PPI,1,1,1,1,1,1,1,1,1,1,1
1770,291,PPI,1,1,1,1,1,1,1,1,1,1,1
1770,2693,PPI,1,1,1,1,1,1,1,1,1,1,1
1770,2333,PPI,1,1,1,1,1,1,1,1,1,1,1
1779,1622,PPI,1,1,1,1,1,1,1,1,1,1,1
1785,2570,PPI,1,1,1,1,1,1,1,1,1,1,1
1786,1565,PPI,1,1,1,1,1,1,1,1,1,1,1
1786,229,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,1784,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,2200,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,2113,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,1330,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,970,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,1540,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,624,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,914,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,398,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,363,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,585,PPI,1,1,1,1,1,1,1,1,1,1,1
1789,2025,PPI,1,1,1,1,1,1,1,1,1,1,1
1803,420,PPI,1,1,1,1,1,1,1,1,1,1,1
1820,70,PPI,1,1,1,1,1,1,1,1,1,1,1
1820,3964,PPI,1,1,1,1,1,1,1,1,1,1,1
1820,3311,PPI,1,1,1,1,1,1,1,1,1,1,1
1820,1712,PPI,1,1,1,1,1,1,1,1,1,1,1
1820,2977,PPI,1,1,1,1,1,1,1,1,1,1,1
1824,1855,PPI,1,1,1,1,1,1,1,1,1,1,1
1824,1341,PPI,1,1,1,1,1,1,1,1,1,1,1
1835,3638,PPI,1,1,1,1,1,1,1,1,1,1,1
1835,156,PPI,1,1,1,1,1,1,1,1,1,1,1
1835,587,PPI,1,1,1,1,1,1,1,1,1,1,1
1838,469,PPI,1,1,1,1,1,1,1,1,1,1,1
1839,16,PPI,1,1,1,1,1,1,1,1,1,1,1
1839,109,PPI,1,1,1,1,1,1,1,1,1,1,1
1841,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
1841,122,PPI,1,1,1,1,1,1,1,1,1,1,1
1841,1171,PPI,1,1,1,1,1,1,1,1,1,1,1
1841,1460,PPI,1,1,1,1,1,1,1,1,1,1,1
1841,827,PPI,1,1,1,1,1,1,1,1,1,1,1
1849,3674,PPI,1,1,1,1,1,1,1,1,1,1,1
1855,2338,PPI,1,1,1,1,1,1,1,1,1,1,1
1858,3746,PPI,1,1,1,1,1,1,1,1,1,1,1
1861,191,PPI,1,1,1,1,1,1,1,1,1,1,1
1861,1182,PPI,1,1,1,1,1,1,1,1,1,1,1
1872,71,PPI,1,1,1,1,1,1,1,1,1,1,1
1872,3620,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,1616,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,466,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,189,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,2344,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,1967,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,126,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,1879,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,3673,PPI,1,1,1,1,1,1,1,1,1,1,1
1880,109,PPI,1,1,1,1,1,1,1,1,1,1,1
1891,1787,PPI,1,1,1,1,1,1,1,1,1,1,1
1898,366,PPI,1,1,1,1,1,1,1,1,1,1,1
1911,3321,PPI,1,1,1,1,1,1,1,1,1,1,1
1912,2383,PPI,1,1,1,1,1,1,1,1,1,1,1
1912,3697,PPI,1,1,1,1,1,1,1,1,1,1,1
1918,1579,PPI,1,1,1,1,1,1,1,1,1,1,1
1925,2328,PPI,1,1,1,1,1,1,1,1,1,1,1
1931,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
1931,2535,PPI,1,1,1,1,1,1,1,1,1,1,1
1936,1731,PPI,1,1,1,1,1,1,1,1,1,1,1
1937,298,PPI,1,1,1,1,1,1,1,1,1,1,1
1945,1579,PPI,1,1,1,1,1,1,1,1,1,1,1
1949,64,PPI,1,1,1,1,1,1,1,1,1,1,1
1949,2283,PPI,1,1,1,1,1,1,1,1,1,1,1
1949,2484,PPI,1,1,1,1,1,1,1,1,1,1,1
1959,1579,PPI,1,1,1,1,1,1,1,1,1,1,1
1961,2035,PPI,1,1,1,1,1,1,1,1,1,1,1
1967,189,PPI,1,1,1,1,1,1,1,1,1,1,1
1977,2795,PPI,1,1,1,1,1,1,1,1,1,1,1
1977,678,PPI,1,1,1,1,1,1,1,1,1,1,1
1977,692,PPI,1,1,1,1,1,1,1,1,1,1,1
1977,758,PPI,1,1,1,1,1,1,1,1,1,1,1
1982,883,PPI,1,1,1,1,1,1,1,1,1,1,1
1995,2035,PPI,1,1,1,1,1,1,1,1,1,1,1
1995,3530,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,2672,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,3180,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,3724,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,1855,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,1567,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,298,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,2125,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,3318,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,3536,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,2595,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,2135,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,3638,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,92,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,2026,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,4078,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,3397,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,1650,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,131,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,1801,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,2652,PPI,1,1,1,1,1,1,1,1,1,1,1
2000,4197,PPI,1,1,1,1,1,1,1,1,1,1,1
2020,744,PPI,1,1,1,1,1,1,1,1,1,1,1
2020,306,PPI,1,1,1,1,1,1,1,1,1,1,1
2020,4145,PPI,1,1,1,1,1,1,1,1,1,1,1
2025,3143,PPI,1,1,1,1,1,1,1,1,1,1,1
2025,398,PPI,1,1,1,1,1,1,1,1,1,1,1
2027,2375,PPI,1,1,1,1,1,1,1,1,1,1,1
2027,2793,PPI,1,1,1,1,1,1,1,1,1,1,1
2027,970,PPI,1,1,1,1,1,1,1,1,1,1,1
2027,1758,PPI,1,1,1,1,1,1,1,1,1,1,1
2027,1824,PPI,1,1,1,1,1,1,1,1,1,1,1
2027,501,PPI,1,1,1,1,1,1,1,1,1,1,1
2034,298,PPI,1,1,1,1,1,1,1,1,1,1,1
2034,3846,PPI,1,1,1,1,1,1,1,1,1,1,1
2037,273,PPI,1,1,1,1,1,1,1,1,1,1,1
2037,3570,PPI,1,1,1,1,1,1,1,1,1,1,1
2044,2186,PPI,1,1,1,1,1,1,1,1,1,1,1
2045,1004,PPI,1,1,1,1,1,1,1,1,1,1,1
2045,1835,PPI,1,1,1,1,1,1,1,1,1,1,1
2054,1572,PPI,1,1,1,1,1,1,1,1,1,1,1
2057,1184,PPI,1,1,1,1,1,1,1,1,1,1,1
2057,3654,PPI,1,1,1,1,1,1,1,1,1,1,1
2057,2290,PPI,1,1,1,1,1,1,1,1,1,1,1
2062,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2062,1508,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,358,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,624,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,229,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,3143,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,3007,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,398,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,363,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,2681,PPI,1,1,1,1,1,1,1,1,1,1,1
2083,2025,PPI,1,1,1,1,1,1,1,1,1,1,1
2090,2070,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,1011,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,1462,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,228,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,2344,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,452,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,623,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,2512,PPI,1,1,1,1,1,1,1,1,1,1,1
2097,1436,PPI,1,1,1,1,1,1,1,1,1,1,1
2098,1199,PPI,1,1,1,1,1,1,1,1,1,1,1
2100,3214,PPI,1,1,1,1,1,1,1,1,1,1,1
2106,2396,PPI,1,1,1,1,1,1,1,1,1,1,1
2110,1464,PPI,1,1,1,1,1,1,1,1,1,1,1
2110,2817,PPI,1,1,1,1,1,1,1,1,1,1,1
2114,1322,PPI,1,1,1,1,1,1,1,1,1,1,1
2114,3202,PPI,1,1,1,1,1,1,1,1,1,1,1
2114,420,PPI,1,1,1,1,1,1,1,1,1,1,1
2117,2776,PPI,1,1,1,1,1,1,1,1,1,1,1
2117,2817,PPI,1,1,1,1,1,1,1,1,1,1,1
2135,2497,PPI,1,1,1,1,1,1,1,1,1,1,1
2135,3655,PPI,1,1,1,1,1,1,1,1,1,1,1
2137,2567,PPI,1,1,1,1,1,1,1,1,1,1,1
2142,968,PPI,1,1,1,1,1,1,1,1,1,1,1
2146,3754,PPI,1,1,1,1,1,1,1,1,1,1,1
2147,614,PPI,1,1,1,1,1,1,1,1,1,1,1
2151,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2151,4168,PPI,1,1,1,1,1,1,1,1,1,1,1
2156,1959,PPI,1,1,1,1,1,1,1,1,1,1,1
2160,980,PPI,1,1,1,1,1,1,1,1,1,1,1
2177,997,PPI,1,1,1,1,1,1,1,1,1,1,1
2197,4413,PPI,1,1,1,1,1,1,1,1,1,1,1
2197,675,PPI,1,1,1,1,1,1,1,1,1,1,1
2212,111,PPI,1,1,1,1,1,1,1,1,1,1,1
2219,2233,PPI,1,1,1,1,1,1,1,1,1,1,1
2227,883,PPI,1,1,1,1,1,1,1,1,1,1,1
2235,1789,PPI,1,1,1,1,1,1,1,1,1,1,1
2241,3999,PPI,1,1,1,1,1,1,1,1,1,1,1
2249,1220,PPI,1,1,1,1,1,1,1,1,1,1,1
2253,1207,PPI,1,1,1,1,1,1,1,1,1,1,1
2253,1024,PPI,1,1,1,1,1,1,1,1,1,1,1
2262,3730,PPI,1,1,1,1,1,1,1,1,1,1,1
2276,1265,PPI,1,1,1,1,1,1,1,1,1,1,1
2283,1079,PPI,1,1,1,1,1,1,1,1,1,1,1
2290,2026,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,790,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,3226,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,539,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,3649,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,1697,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,1115,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,2583,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,1620,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,1865,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,2512,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,2074,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,2476,PPI,1,1,1,1,1,1,1,1,1,1,1
2307,246,PPI,1,1,1,1,1,1,1,1,1,1,1
2312,1667,PPI,1,1,1,1,1,1,1,1,1,1,1
2313,143,PPI,1,1,1,1,1,1,1,1,1,1,1
2319,3220,PPI,1,1,1,1,1,1,1,1,1,1,1
2319,3396,PPI,1,1,1,1,1,1,1,1,1,1,1
2319,2732,PPI,1,1,1,1,1,1,1,1,1,1,1
2319,1513,PPI,1,1,1,1,1,1,1,1,1,1,1
2319,3123,PPI,1,1,1,1,1,1,1,1,1,1,1
2319,3464,PPI,1,1,1,1,1,1,1,1,1,1,1
2324,2481,PPI,1,1,1,1,1,1,1,1,1,1,1
2326,1334,PPI,1,1,1,1,1,1,1,1,1,1,1
2328,3465,PPI,1,1,1,1,1,1,1,1,1,1,1
2328,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2328,1786,PPI,1,1,1,1,1,1,1,1,1,1,1
2328,3946,PPI,1,1,1,1,1,1,1,1,1,1,1
2338,2793,PPI,1,1,1,1,1,1,1,1,1,1,1
2342,1035,PPI,1,1,1,1,1,1,1,1,1,1,1
2348,1024,PPI,1,1,1,1,1,1,1,1,1,1,1
2349,1656,PPI,1,1,1,1,1,1,1,1,1,1,1
2349,2165,PPI,1,1,1,1,1,1,1,1,1,1,1
2356,3308,PPI,1,1,1,1,1,1,1,1,1,1,1
2356,2085,PPI,1,1,1,1,1,1,1,1,1,1,1
2365,2632,PPI,1,1,1,1,1,1,1,1,1,1,1
2367,2356,PPI,1,1,1,1,1,1,1,1,1,1,1
2375,227,PPI,1,1,1,1,1,1,1,1,1,1,1
2375,2283,PPI,1,1,1,1,1,1,1,1,1,1,1
2375,2484,PPI,1,1,1,1,1,1,1,1,1,1,1
2383,1114,PPI,1,1,1,1,1,1,1,1,1,1,1
2401,1967,PPI,1,1,1,1,1,1,1,1,1,1,1
2401,1880,PPI,1,1,1,1,1,1,1,1,1,1,1
2403,3654,PPI,1,1,1,1,1,1,1,1,1,1,1
2403,2034,PPI,1,1,1,1,1,1,1,1,1,1,1
2403,3570,PPI,1,1,1,1,1,1,1,1,1,1,1
2403,2290,PPI,1,1,1,1,1,1,1,1,1,1,1
2408,3219,PPI,1,1,1,1,1,1,1,1,1,1,1
2408,1032,PPI,1,1,1,1,1,1,1,1,1,1,1
2413,602,PPI,1,1,1,1,1,1,1,1,1,1,1
2414,1729,PPI,1,1,1,1,1,1,1,1,1,1,1
2414,2054,PPI,1,1,1,1,1,1,1,1,1,1,1
2423,479,PPI,1,1,1,1,1,1,1,1,1,1,1
2430,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2430,3570,PPI,1,1,1,1,1,1,1,1,1,1,1
2430,3375,PPI,1,1,1,1,1,1,1,1,1,1,1
2430,989,PPI,1,1,1,1,1,1,1,1,1,1,1
2431,2080,PPI,1,1,1,1,1,1,1,1,1,1,1
2438,290,PPI,1,1,1,1,1,1,1,1,1,1,1
2438,559,PPI,1,1,1,1,1,1,1,1,1,1,1
2440,1517,PPI,1,1,1,1,1,1,1,1,1,1,1
2443,222,PPI,1,1,1,1,1,1,1,1,1,1,1
2443,1520,PPI,1,1,1,1,1,1,1,1,1,1,1
2445,1880,PPI,1,1,1,1,1,1,1,1,1,1,1
2447,155,PPI,1,1,1,1,1,1,1,1,1,1,1
2449,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2449,1158,PPI,1,1,1,1,1,1,1,1,1,1,1
2476,1620,PPI,1,1,1,1,1,1,1,1,1,1,1
2476,401,PPI,1,1,1,1,1,1,1,1,1,1,1
2480,1283,PPI,1,1,1,1,1,1,1,1,1,1,1
2480,424,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,64,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,1196,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,4385,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,3222,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,2283,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,559,PPI,1,1,1,1,1,1,1,1,1,1,1
2481,67,PPI,1,1,1,1,1,1,1,1,1,1,1
2483,1273,PPI,1,1,1,1,1,1,1,1,1,1,1
2483,623,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,261,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,331,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,2125,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,2465,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,913,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,3509,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,1529,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,2198,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,1204,PPI,1,1,1,1,1,1,1,1,1,1,1
2484,1035,PPI,1,1,1,1,1,1,1,1,1,1,1
2509,2693,PPI,1,1,1,1,1,1,1,1,1,1,1
2512,3276,PPI,1,1,1,1,1,1,1,1,1,1,1
2512,2080,PPI,1,1,1,1,1,1,1,1,1,1,1
2512,2344,PPI,1,1,1,1,1,1,1,1,1,1,1
2512,126,PPI,1,1,1,1,1,1,1,1,1,1,1
2512,1436,PPI,1,1,1,1,1,1,1,1,1,1,1
2521,2540,PPI,1,1,1,1,1,1,1,1,1,1,1
2521,1517,PPI,1,1,1,1,1,1,1,1,1,1,1
2521,1032,PPI,1,1,1,1,1,1,1,1,1,1,1
2524,3085,PPI,1,1,1,1,1,1,1,1,1,1,1
2525,3557,PPI,1,1,1,1,1,1,1,1,1,1,1
2525,1694,PPI,1,1,1,1,1,1,1,1,1,1,1
2528,2983,PPI,1,1,1,1,1,1,1,1,1,1,1
2528,281,PPI,1,1,1,1,1,1,1,1,1,1,1
2534,2403,PPI,1,1,1,1,1,1,1,1,1,1,1
2534,517,PPI,1,1,1,1,1,1,1,1,1,1,1
2534,2118,PPI,1,1,1,1,1,1,1,1,1,1,1
2534,2000,PPI,1,1,1,1,1,1,1,1,1,1,1
2534,424,PPI,1,1,1,1,1,1,1,1,1,1,1
2536,1390,PPI,1,1,1,1,1,1,1,1,1,1,1
2536,2549,PPI,1,1,1,1,1,1,1,1,1,1,1
2540,3422,PPI,1,1,1,1,1,1,1,1,1,1,1
2540,1517,PPI,1,1,1,1,1,1,1,1,1,1,1
2549,2180,PPI,1,1,1,1,1,1,1,1,1,1,1
2559,2044,PPI,1,1,1,1,1,1,1,1,1,1,1
2559,2186,PPI,1,1,1,1,1,1,1,1,1,1,1
2567,561,PPI,1,1,1,1,1,1,1,1,1,1,1
2567,1937,PPI,1,1,1,1,1,1,1,1,1,1,1
2567,2290,PPI,1,1,1,1,1,1,1,1,1,1,1
2573,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2576,290,PPI,1,1,1,1,1,1,1,1,1,1,1
2578,832,PPI,1,1,1,1,1,1,1,1,1,1,1
2582,1660,PPI,1,1,1,1,1,1,1,1,1,1,1
2582,27,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,3343,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,2818,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,1697,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,1273,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,2583,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,2419,PPI,1,1,1,1,1,1,1,1,1,1,1
2601,424,PPI,1,1,1,1,1,1,1,1,1,1,1
2611,1011,PPI,1,1,1,1,1,1,1,1,1,1,1
2611,2062,PPI,1,1,1,1,1,1,1,1,1,1,1
2611,3123,PPI,1,1,1,1,1,1,1,1,1,1,1
2611,345,PPI,1,1,1,1,1,1,1,1,1,1,1
2611,1508,PPI,1,1,1,1,1,1,1,1,1,1,1
2632,1267,PPI,1,1,1,1,1,1,1,1,1,1,1
2632,2356,PPI,1,1,1,1,1,1,1,1,1,1,1
2632,883,PPI,1,1,1,1,1,1,1,1,1,1,1
2634,2909,PPI,1,1,1,1,1,1,1,1,1,1,1
2646,291,PPI,1,1,1,1,1,1,1,1,1,1,1
2646,2693,PPI,1,1,1,1,1,1,1,1,1,1,1
2646,1770,PPI,1,1,1,1,1,1,1,1,1,1,1
2652,3536,PPI,1,1,1,1,1,1,1,1,1,1,1
2658,3417,PPI,1,1,1,1,1,1,1,1,1,1,1
2658,1037,PPI,1,1,1,1,1,1,1,1,1,1,1
2666,2909,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,1412,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,1656,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,703,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,3288,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,796,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,678,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,692,PPI,1,1,1,1,1,1,1,1,1,1,1
2668,3697,PPI,1,1,1,1,1,1,1,1,1,1,1
2681,3143,PPI,1,1,1,1,1,1,1,1,1,1,1
2681,3007,PPI,1,1,1,1,1,1,1,1,1,1,1
2688,2693,PPI,1,1,1,1,1,1,1,1,1,1,1
2691,467,PPI,1,1,1,1,1,1,1,1,1,1,1
2693,2333,PPI,1,1,1,1,1,1,1,1,1,1,1
2697,4070,PPI,1,1,1,1,1,1,1,1,1,1,1
2700,804,PPI,1,1,1,1,1,1,1,1,1,1,1
2711,2537,PPI,1,1,1,1,1,1,1,1,1,1,1
2722,2601,PPI,1,1,1,1,1,1,1,1,1,1,1
2731,331,PPI,1,1,1,1,1,1,1,1,1,1,1
2732,3396,PPI,1,1,1,1,1,1,1,1,1,1,1
2740,1768,PPI,1,1,1,1,1,1,1,1,1,1,1
2740,126,PPI,1,1,1,1,1,1,1,1,1,1,1
2740,170,PPI,1,1,1,1,1,1,1,1,1,1,1
2740,3489,PPI,1,1,1,1,1,1,1,1,1,1,1
2743,2290,PPI,1,1,1,1,1,1,1,1,1,1,1
2749,1959,PPI,1,1,1,1,1,1,1,1,1,1,1
2749,1004,PPI,1,1,1,1,1,1,1,1,1,1,1
2754,1616,PPI,1,1,1,1,1,1,1,1,1,1,1
2754,3799,PPI,1,1,1,1,1,1,1,1,1,1,1
2755,970,PPI,1,1,1,1,1,1,1,1,1,1,1
2767,1011,PPI,1,1,1,1,1,1,1,1,1,1,1
2776,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2776,894,PPI,1,1,1,1,1,1,1,1,1,1,1
2776,1758,PPI,1,1,1,1,1,1,1,1,1,1,1
2776,2956,PPI,1,1,1,1,1,1,1,1,1,1,1
2784,2116,PPI,1,1,1,1,1,1,1,1,1,1,1
2791,290,PPI,1,1,1,1,1,1,1,1,1,1,1
2795,3730,PPI,1,1,1,1,1,1,1,1,1,1,1
2795,3219,PPI,1,1,1,1,1,1,1,1,1,1,1
2795,1571,PPI,1,1,1,1,1,1,1,1,1,1,1
2795,1220,PPI,1,1,1,1,1,1,1,1,1,1,1
2795,2283,PPI,1,1,1,1,1,1,1,1,1,1,1
2795,357,PPI,1,1,1,1,1,1,1,1,1,1,1
2803,3746,PPI,1,1,1,1,1,1,1,1,1,1,1
2803,2383,PPI,1,1,1,1,1,1,1,1,1,1,1
2812,2666,PPI,1,1,1,1,1,1,1,1,1,1,1
2812,3747,PPI,1,1,1,1,1,1,1,1,1,1,1
2816,2233,PPI,1,1,1,1,1,1,1,1,1,1,1
2818,3343,PPI,1,1,1,1,1,1,1,1,1,1,1
2818,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2825,3370,PPI,1,1,1,1,1,1,1,1,1,1,1
2863,3436,PPI,1,1,1,1,1,1,1,1,1,1,1
2863,2959,PPI,1,1,1,1,1,1,1,1,1,1,1
2863,2233,PPI,1,1,1,1,1,1,1,1,1,1,1
2866,212,PPI,1,1,1,1,1,1,1,1,1,1,1
2866,2000,PPI,1,1,1,1,1,1,1,1,1,1,1
2867,2570,PPI,1,1,1,1,1,1,1,1,1,1,1
2877,2480,PPI,1,1,1,1,1,1,1,1,1,1,1
2884,1743,PPI,1,1,1,1,1,1,1,1,1,1,1
2887,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2887,3638,PPI,1,1,1,1,1,1,1,1,1,1,1
2890,3987,PPI,1,1,1,1,1,1,1,1,1,1,1
2902,678,PPI,1,1,1,1,1,1,1,1,1,1,1
2913,1011,PPI,1,1,1,1,1,1,1,1,1,1,1
2913,2521,PPI,1,1,1,1,1,1,1,1,1,1,1
2929,1192,PPI,1,1,1,1,1,1,1,1,1,1,1
2929,1758,PPI,1,1,1,1,1,1,1,1,1,1,1
2936,1329,PPI,1,1,1,1,1,1,1,1,1,1,1
2956,894,PPI,1,1,1,1,1,1,1,1,1,1,1
2959,3436,PPI,1,1,1,1,1,1,1,1,1,1,1
2959,2233,PPI,1,1,1,1,1,1,1,1,1,1,1
2959,1273,PPI,1,1,1,1,1,1,1,1,1,1,1
2959,1705,PPI,1,1,1,1,1,1,1,1,1,1,1
2959,2816,PPI,1,1,1,1,1,1,1,1,1,1,1
2959,3020,PPI,1,1,1,1,1,1,1,1,1,1,1
2972,3956,PPI,1,1,1,1,1,1,1,1,1,1,1
2973,1493,PPI,1,1,1,1,1,1,1,1,1,1,1
2973,2447,PPI,1,1,1,1,1,1,1,1,1,1,1
2976,970,PPI,1,1,1,1,1,1,1,1,1,1,1
2976,358,PPI,1,1,1,1,1,1,1,1,1,1,1
2976,2290,PPI,1,1,1,1,1,1,1,1,1,1,1
2977,3222,PPI,1,1,1,1,1,1,1,1,1,1,1
2983,3171,PPI,1,1,1,1,1,1,1,1,1,1,1
2985,3071,PPI,1,1,1,1,1,1,1,1,1,1,1
2993,3881,PPI,1,1,1,1,1,1,1,1,1,1,1
3007,3143,PPI,1,1,1,1,1,1,1,1,1,1,1
3010,1098,PPI,1,1,1,1,1,1,1,1,1,1,1
3010,1601,PPI,1,1,1,1,1,1,1,1,1,1,1
3012,429,PPI,1,1,1,1,1,1,1,1,1,1,1
3013,864,PPI,1,1,1,1,1,1,1,1,1,1,1
3013,2135,PPI,1,1,1,1,1,1,1,1,1,1,1
3017,1011,PPI,1,1,1,1,1,1,1,1,1,1,1
3017,3730,PPI,1,1,1,1,1,1,1,1,1,1,1
3017,2812,PPI,1,1,1,1,1,1,1,1,1,1,1
3017,2795,PPI,1,1,1,1,1,1,1,1,1,1,1
3017,1259,PPI,1,1,1,1,1,1,1,1,1,1,1
3017,1046,PPI,1,1,1,1,1,1,1,1,1,1,1
3020,3436,PPI,1,1,1,1,1,1,1,1,1,1,1
3020,2233,PPI,1,1,1,1,1,1,1,1,1,1,1
3027,1950,PPI,1,1,1,1,1,1,1,1,1,1,1
3031,3288,PPI,1,1,1,1,1,1,1,1,1,1,1
