5624,B5FS95,ulaA,SeD_A4780,12,7
5641,B5FNU9,uvrD,SeD_A4338,11,5
5662,B5FPD3,SeD_A0970,SeD_A0970,11,4
5663,B5FKT6,phnW,SeD_A0472,11,5
5667,B5FN07,gyrB,SeD_A4227,11,4
5678,B5FRV7,SeD_A1268,SeD_A1268,13,5
5693,B5FQZ1,rlmL,SeD_A1136,11,3
5707,B5FTP8,SeD_A3210,SeD_A3210,11,2
5708,B5FIH9,SeD_A1921,SeD_A1921,21,5
5725,B5FL29,SeD_A2237,SeD_A2237,10,3
5744,B5FKI6,SeD_A3938,SeD_A3938,20,7
5748,B5FS31,SeD_A3032,SeD_A3032,36,11
5798,B5FQY8,pyrD,SeD_A1133,11,6
5807,B5FTA1,SeD_A4955,SeD_A4955,11,2
5809,B5FTX3,SeD_A3293,SeD_A3293,10,2
5815,B5FI89,SeD_A0156,SeD_A0156,11,1
5819,B5FQ34,lolA,SeD_A1026,11,2
5822,B5FLF3,SeD_A4061,SeD_A4061,11,3
5828,B5FL35,SeD_A2245,SeD_A2245,4,1
5838,B5FQG5,SeD_A2841,SeD_A2841,11,1
5847,B5FSC7,fbp,SeD_A4814,11,1
5849,B5FU42,hns,SeD_A1577,11,6
5863,B5FTP5,cybH,SeD_A1530,11,14
5876,B5FPJ1,SeD_A2698,SeD_A2698,11,1
5881,B5FUC1,SeD_A3342,SeD_A3342,11,8
5928,B5FKV3,clpP,SeD_A0490,11,4
5963,B5FSK5,motA,SeD_A1321,12,2
5983,B5FRA2,cadB,SeD_A2934,11,3
5992,B5FMT0,SeD_A2451,SeD_A2451,11,1
6001,B5FI19,glmM,SeD_A3651,11,5
6012,B5FPD8,SeD_A0976,SeD_A0976,11,2
6016,B5FSB7,SeD_A4804,SeD_A4804,11,2
6017,B5FSK3,SeD_A1319,SeD_A1319,11,14
6030,B5FKT1,phnV,SeD_A0467,11,3
6031,B5FT07,hypB,SeD_A3165,11,6
6035,B5FUR0,SeD_A1703,SeD_A1703,8,1
6042,B5FTS4,ispF,SeD_A3239,11,3
6044,B5FHM4,hypA,SeD_A1805,7,1
6062,B5FNF9,sucC,SeD_A0832,11,4
6080,B5FI92,SeD_A0159,SeD_A0159,10,1
6081,B5FUR4,SeD_A1709,SeD_A1709,10,4
6101,B5FNW9,tatA,SeD_A4360,11,2
6115,B5FI99,aceF,SeD_A0166,11,9
6128,B5FNC0,nagE,SeD_A0791,11,7
6131,B5FI04,SeD_A3631,SeD_A3631,10,1
6145,B5FJT1,SeD_A3879,SeD_A3879,11,5
6150,B5FNE2,kdpF,SeD_A0815,2,1
6154,B5FV01,uxaC,SeD_A3482,11,4
6181,B5FKE3,SeD_A3894,SeD_A3894,11,1
6182,B5FMD6,SeD_A2593,SeD_A2593,21,4
6183,B5FQT3,SeD_A4654,SeD_A4654,8,2
6186,B5FUL3,SeD_A1652,SeD_A1652,11,3
6191,B5FMW2,thiM,SeD_A2491,11,3
6196,B5FKS0,nrdR,SeD_A0456,11,8
6206,B5FRW8,SeD_A1279,SeD_A1279,11,3
6233,B5FHV4,SeD_A3576,SeD_A3576,10,7
6250,B5FPA9,SeD_A0943,SeD_A0943,11,1
6255,B5FN02,SeD_A4221,SeD_A4221,8,1
6265,B5FKQ5,brnQ,SeD_A0438,11,2
6273,B5FUN2,SeD_A1671,SeD_A1671,10,1
6276,B5FL76,SeD_A2290,SeD_A2290,1,1
6278,B5FTL5,SeD_A1498,SeD_A1498,11,13
6302,B5FMK4,SeD_A0701,SeD_A0701,11,26
6328,B5FNC4,SeD_A0797,SeD_A0797,10,2
6334,B5FQD3,cysM,SeD_A2806,1,1
6360,B5FR26,hpaC,SeD_A1173,11,5
6367,B5FMD8,SeD_A4207,SeD_A4207,20,4
6371,B5FMJ5,SeD_A0690,SeD_A0690,11,7
6384,B5FHL3,SeD_A1794,SeD_A1794,18,3
6389,B5FMI8,SeD_A0683,SeD_A0683,11,1
6399,B5FIM1,SeD_A1967,SeD_A1967,9,4
6426,B5FPU0,hslU,SeD_A4491,11,3
6475,B5FMS4,cpsB,SeD_A2445,11,5
6496,B5FPS5,SeD_A4476,SeD_A4476,11,1
6499,B5FJK4,rplN,SeD_A3797,11,3
6510,B5FHD5,nhaR,SeD_A0043,11,3
6512,B5FK83,potC,SeD_A2145,11,5
6513,B5FMP8,SeD_A0757,SeD_A0757,11,1
6517,B5FJJ6,rpmD,SeD_A3789,11,1
6547,B5FQ12,hcr,SeD_A1003,11,12
6554,B5FIT4,SeD_A3716,SeD_A3716,10,2
6564,B5FNM6,SeD_A2571,SeD_A2571,11,5
6632,B5FQN0,metH,SeD_A4599,12,6
6649,B5FQH0,SeD_A2846,SeD_A2846,9,3
6659,B5FPA3,SeD_A0934,SeD_A0934,9,2
6667,B5FHJ1,SeD_A1770,SeD_A1770,12,7
6685,B5FUY7,SeD_A3468,SeD_A3468,6,1
6690,B5FT13,SeD_A3171,SeD_A3171,11,4
6695,B5FR48,ppk,SeD_A2870,11,6
6698,B5FV24,exbD,SeD_A3507,11,11
6702,B5FKW6,SeD_A0505,SeD_A0505,4,1
6754,B5FJA1,SeD_A2005,SeD_A2005,11,5
6757,B5FRL6,SeD_A4743,SeD_A4743,8,2
6788,B5FR73,sseA,SeD_A2904,8,1
6791,B5FK48,SeD_A2104,SeD_A2104,11,4
6798,B5FHX7,tdcC,SeD_A3601,10,4
6809,B5FTF6,SeD_A1431,SeD_A1431,5,1
6823,B5FU31,narG,SeD_A1559,11,17
6838,B5FHG4,SeD_A0076,SeD_A0076,11,7
6855,B5FSG7,SeD_A4858,SeD_A4858,1,2
6863,B5FN64,ilvE,SeD_A4293,11,15
6876,B5FS20,SeD_A3016,SeD_A3016,3,1
6909,B5FRL7,SeD_A4744,SeD_A4744,10,1
6914,B5FV17,SeD_A3500,SeD_A3500,6,1
6915,B5FRQ6,SeD_A1209,SeD_A1209,12,3
6924,B5FRL1,frdC,SeD_A4738,11,10
6925,B5FLP3,purK,SeD_A0581,11,5
6927,B5FPD2,SeD_A0969,SeD_A0969,11,3
6928,B5FSN8,ruvB,SeD_A1354,11,3
6929,B5FMJ0,SeD_A0685,SeD_A0685,10,7
6931,B5FMI9,entF,SeD_A0684,11,3
6935,B5FIK7,SeD_A1950,SeD_A1950,11,154
6961,B5FKM9,SeD_A3983,SeD_A3983,9,2
6993,B5FRU0,SeD_A1250,SeD_A1250,11,2
6999,B5FMF1,SeD_A0642,SeD_A0642,1,1
7010,B5FQ33,SeD_A1025,SeD_A1025,11,2
7059,B5FI51,tbpA,SeD_A0112,11,3
7061,B5FRX7,fliY,SeD_A1289,11,4
7066,B5FI20,folP,SeD_A3653,11,3
7071,B5FQ30,cydD,SeD_A1022,9,1
7090,B5FMI7,SeD_A0682,SeD_A0682,11,10
7095,B5FNB3,ubiF,SeD_A0777,11,7
7097,B5FQG1,SeD_A2837,SeD_A2837,10,1
7098,B5FQR4,SeD_A4634,SeD_A4634,11,1
7113,B5FN92,hemD,SeD_A4326,11,4
7117,B5FM21,SeD_A2389,SeD_A2389,11,3
7132,B5FKH5,ugpA,SeD_A3927,11,5
7133,B5FJ74,SeD_A0304,SeD_A0304,2,1
7140,B5FNK3,SeD_A2548,SeD_A2548,11,8
7159,B5FM73,rpoZ,SeD_A4128,11,5
7164,B5FIT2,SeD_A3714,SeD_A3714,11,1
7165,B5FJ32,accA,SeD_A0254,11,9
7182,B5FLH9,secB,SeD_A4087,11,1
7186,B5FQ51,aroA,SeD_A1042,11,3
7195,B5FQY1,SeD_A1125,SeD_A1125,2,1
7198,B5FPT4,glpK,SeD_A4485,11,6
7217,B5FNK9,SeD_A2554,SeD_A2554,11,5
7225,B5FUV8,gshB,SeD_A3438,11,2
7230,B5FMC8,ibpB,SeD_A4197,11,1
7232,B5FS97,ulaD,SeD_A4783,11,6
7238,B5FMZ9,cdd,SeD_A2530,11,11
7250,B5FJL5,rpsJ,SeD_A3808,11,6
7259,B5FH10,SeD_B0115,SeD_B0115,16,2
7278,B5FR06,mgsA,SeD_A1151,11,7
7290,B5FQ65,mukF,SeD_A1057,11,2
7301,B5FQC8,pdxK,SeD_A2801,11,6
7309,B5FPM4,SeD_A2734,SeD_A2734,10,3
7325,B5FMN6,mrdA,SeD_A0742,11,4
7333,B5FRJ6,cutA,SeD_A4720,11,1
7336,B5FSZ1,norV,SeD_A3149,11,5
7348,B5FTJ1,SeD_A1473,SeD_A1473,11,1
7350,B5FJ73,SeD_A0303,SeD_A0303,3,1
7358,B5FR37,SeD_A1184,SeD_A1184,22,1
7363,B5FJ91,SeD_A1994,SeD_A1994,19,11
7374,B5FUA9,thyA,SeD_A3328,11,6
7378,B5FHM1,SeD_A1802,SeD_A1802,8,1
7380,B5FHH4,SeD_A1753,SeD_A1753,10,6
7385,B5FUF2,idi,SeD_A3375,11,4
7387,B5FSQ1,SeD_A1367,SeD_A1367,10,2
7390,B5FV15,hybO,SeD_A3498,11,23
7413,B5FIM6,sufB,SeD_A1972,11,8
7420,B5FS53,SeD_A3054,SeD_A3054,1,1
7439,B5FK16,prpB,SeD_A0400,11,4
7441,B5FMJ4,SeD_A0689,SeD_A0689,11,4
7443,B5FPW6,pflD,SeD_A4519,6,6
7453,B5FM04,SeD_A2372,SeD_A2372,9,1
7460,B5FNE5,SeD_A0818,SeD_A0818,11,1
7479,B5FNH9,SeD_A0856,SeD_A0856,8,4
7480,B5FPP0,SeD_A2754,SeD_A2754,10,1
7484,B5FK24,SeD_A0409,SeD_A0409,11,1
7486,B5FIQ3,SeD_A3682,SeD_A3682,11,1
7502,B5FML0,SeD_A0710,SeD_A0710,1,1
7504,B5FSL7,SeD_A1333,SeD_A1333,11,3
7528,B5FHL6,SeD_A1797,SeD_A1797,19,21
7529,B5FHU3,gcp,SeD_A3564,11,2
7545,B5FJK2,rplE,SeD_A3795,11,2
7558,B5FPQ4,SeD_A4452,SeD_A4452,27,8
7563,B5FHV8,SeD_A3580,SeD_A3580,10,5
7581,B5FSN7,ruvA,SeD_A1353,11,2
7593,B5FLW5,SeD_A2327,SeD_A2327,4,2
7599,B5FK62,SeD_A2122,SeD_A2122,2,2
7606,B5FTX4,SeD_A3294,SeD_A3294,11,7
7607,B5FSC8,mpl,SeD_A4816,10,7
7623,B5FTC8,deoD,SeD_A4985,11,21
7639,B5FUI8,SeD_A3417,SeD_A3417,9,1
7646,B5FUL4,SeD_A1653,SeD_A1653,11,2
7655,B5FU13,prs,SeD_A1541,11,2
7676,B5FSZ0,SeD_A3148,SeD_A3148,10,5
7684,B5FNY8,SeD_A4385,SeD_A4385,11,4
7692,B5FIS5,SeD_A3707,SeD_A3707,11,1
7710,B5FL88,SeD_A2303,SeD_A2303,11,4
7717,B5FMB6,ilvB,SeD_A4185,11,7
7718,B5FJI5,trkA,SeD_A3776,11,2
7719,B5FLL2,SeD_A0550,SeD_A0550,10,1
7726,B5FM19,SeD_A2387,SeD_A2387,11,4
7742,B5FSA6,SeD_A4792,SeD_A4792,8,1
7757,B5FHJ7,rpsV,SeD_A1778,9,1
7776,B5FSP8,edd,SeD_A1363,11,4
7781,B5FJW2,gmhA,SeD_A0340,11,3
7795,B5FKV2,tig,SeD_A0489,11,3
7801,B5FSR7,SeD_A1385,SeD_A1385,1,1
7803,B5FNB7,nagC,SeD_A0788,11,22
7810,B5FQU8,SeD_A1092,SeD_A1092,4,1
7814,B5FM08,pduC,SeD_A2376,11,9
7824,B5FQL2,hemE,SeD_A4574,11,7
7840,B5FQR5,SeD_A4635,SeD_A4635,11,3
7868,B5FMQ3,SeD_A2423,SeD_A2423,10,7
7871,B5FR05,helD,SeD_A1150,11,1
7880,B5FRN0,hflK,SeD_A4760,11,2
7886,B5FJ93,SeD_A1997,SeD_A1997,11,3
7902,B5FTF4,SeD_A1428,SeD_A1428,36,11
7927,B5FIJ1,SeD_A1934,SeD_A1934,11,2
7952,B5FNH1,tolB,SeD_A0844,11,10
7961,B5FN80,wecC,SeD_A4309,11,2
7963,B5FQ04,artP,SeD_A0995,9,1
7964,B5FN78,SeD_A4307,SeD_A4307,11,3
7999,B5FMJ8,SeD_A0693,SeD_A0693,11,10
8028,B5FSB9,msrA,SeD_A4806,11,3
8032,B5FQH8,SeD_A2854,SeD_A2854,11,3
8068,B5FU72,rluB,SeD_A1609,11,4
8094,B5FJR0,aroK,SeD_A3855,11,5
8101,B5FMH5,SeD_A0668,SeD_A0668,10,1
8105,B5FU90,SeD_A1627,SeD_A1627,11,2
8112,B5FUJ4,SeD_A3426,SeD_A3426,7,1
8124,B5FM99,SeD_A4164,SeD_A4164,1,1
8137,B5FIN5,ispB,SeD_A3664,11,7
8142,B5FJ43,SeD_A0265,SeD_A0265,11,1
8148,B5FQF4,SeD_A2828,SeD_A2828,11,3
8155,B5FSY8,srlR,SeD_A3146,11,2
8165,B5FQT9,soxR,SeD_A4661,11,6
8180,B5FKD5,SeD_A3884,SeD_A3884,11,7
8184,B5FL72,SeD_A2285,SeD_A2285,1,1
8192,B5FLI2,gpmI,SeD_A4090,11,5
8194,B5FQS8,uvrA,SeD_A4649,8,2
8205,B5FTK9,pabB,SeD_A1492,11,4
8208,B5FKT7,SeD_A0473,SeD_A0473,11,2
8219,B5FM58,coaD,SeD_A4112,11,3
8228,B5FRZ4,clpB,SeD_A2989,11,8
8242,B5FRB2,SeD_A2946,SeD_A2946,11,1
8243,B5FPS6,SeD_A4477,SeD_A4477,11,3
8262,B5FMF5,SeD_A0646,SeD_A0646,1,1
8271,B5FI23,rrmJ,SeD_A3655,11,1
8278,B5FIJ0,SeD_A1933,SeD_A1933,2,1
8282,B5FPK1,SeD_A2708,SeD_A2708,10,2
8287,B5FR52,guaA,SeD_A2875,11,4
8314,B5FKU8,cyoA,SeD_A0484,11,10
8333,B5FN52,rbsA,SeD_A4274,17,2
8340,B5FKI2,livH,SeD_A3934,11,4
8342,B5FN83,wecD,SeD_A4312,11,2
8378,B5FU16,lolB,SeD_A1544,11,1
8379,B5FV14,hybA,SeD_A3497,11,2
8393,B5FPT3,glpX,SeD_A4484,11,3
8406,B5FU61,SeD_A1597,SeD_A1597,11,2
8415,B5FPS3,SeD_A4474,SeD_A4474,11,1
8442,B5FTD4,SeD_A4992,SeD_A4992,11,4
8471,B5FUB0,lgt,SeD_A3329,11,5
8472,B5FQR1,lexA,SeD_A4631,11,39
8473,B5FPB6,SeD_A0950,SeD_A0950,11,2
8479,B5FLG4,mtlR,SeD_A4072,10,4
8498,B5FQM3,metA,SeD_A4591,11,5
8506,B5FQD5,cysW,SeD_A2808,11,7
8508,B5FJ35,SeD_A0257,SeD_A0257,11,4
8509,B5FR62,hisS,SeD_A2890,11,5
8563,B5FJL2,rplW,SeD_A3805,11,6
8565,B5FMT6,wzb,SeD_A2457,11,1
8584,B5FIF6,SeD_A1896,SeD_A1896,10,1
8595,B5FL66,SeD_A2279,SeD_A2279,7,2
8606,B5FV00,SeD_A3481,SeD_A3481,11,1
8620,B5FNY7,SeD_A4384,SeD_A4384,11,2
8626,B5FQR9,dnaB,SeD_A4640,11,8
8627,B5FUB1,ptsP,SeD_A3330,11,3
8653,B5FUI7,SeD_A3416,SeD_A3416,9,1
8654,B5FU70,SeD_A1607,SeD_A1607,10,1
8667,B5FN47,asnA,SeD_A4269,10,1
8673,B5FP49,modB,SeD_A0877,11,6
8743,B5FS98,ulaE,SeD_A4784,11,8
8745,B5FS19,smpB,SeD_A3015,11,1
8772,B5FHX5,pflB,SeD_A3599,11,8
8777,B5FIK1,SeD_A1944,SeD_A1944,11,1
8787,B5FKB0,fabF,SeD_A2172,11,10
8794,B5FM78,SeD_A4133,SeD_A4133,11,5
8799,B5FRC8,SeD_A2963,SeD_A2963,11,1
8800,B5FK19,prpE,SeD_A0403,11,7
8808,B5FQP2,SeD_A4612,SeD_A4612,1,3
8827,B5FLZ8,SeD_A2365,SeD_A2365,11,2
8878,B5FKT2,phnU,SeD_A0468,10,3
8897,B5FRT3,SeD_A1236,SeD_A1236,1,1
8903,B5FQ19,SeD_A1010,SeD_A1010,3,1
8918,B5FMP2,holA,SeD_A0749,11,18
8919,B5FIR6,SeD_A3697,SeD_A3697,20,8
8921,B5FR92,asrB,SeD_A2924,11,2
8971,B5FN55,rbsK,SeD_A4277,11,5
8978,B5FSQ7,SeD_A1373,SeD_A1373,11,2
8984,B5FU56,SeD_A1592,SeD_A1592,10,1
9005,B5FHE3,ispH,SeD_A0053,12,7
9011,B5FPR2,pfkA,SeD_A4460,11,5
9013,B5FI75,ftsQ,SeD_A0140,11,16
9019,B5FPB3,SeD_A0947,SeD_A0947,11,6
9020,B5FRV8,fliJ,SeD_A1269,12,4
9023,B5FPK0,SeD_A2707,SeD_A2707,11,5
9032,B5FHY5,SeD_A3612,SeD_A3612,10,5
9034,B5FN04,SeD_A4223,SeD_A4223,8,1
9035,B5FRL3,frdA,SeD_A4740,11,13
9039,B5FR15,SeD_A1161,SeD_A1161,1,1
9043,B5FR63,ispG,SeD_A2892,11,2
9050,B5FHN3,marR,SeD_A1815,11,10
9064,B5FK94,SeD_A2156,SeD_A2156,11,1
9071,B5FN62,ilvG,SeD_A4291,10,7
9075,B5FUW6,rdgB,SeD_A3446,11,7
9077,B5FUP6,nifJ,SeD_A1688,10,10
9078,B5FSA2,priB,SeD_A4788,11,2
9083,B5FSG3,argF,SeD_A4853,11,7
9092,B5FUL0,SeD_A1649,SeD_A1649,11,11
9103,B5FSA8,SeD_A4794,SeD_A4794,11,4
9111,B5FNW1,metE,SeD_A4351,11,9
9128,B5FRM4,SeD_A4754,SeD_A4754,11,1
9150,B5FNL8,SeD_A2563,SeD_A2563,11,6
9158,B5FJJ4,secY,SeD_A3787,11,7
9163,B5FPP4,rhaB,SeD_A4442,11,5
9167,B5FK50,SeD_A2106,SeD_A2106,11,4
9171,B5FNJ5,galS,SeD_A2540,11,10
9185,B5FJ29,lpxB,SeD_A0251,11,5
9195,B5FTU9,eno,SeD_A3266,11,5
9217,B5FRU8,rcsA,SeD_A1259,11,1
9220,B5FPH1,SeD_A2676,SeD_A2676,10,2
9248,B5FLM7,allR,SeD_A0565,11,9
9270,B5FMS0,SeD_A2441,SeD_A2441,9,5
9279,B5FKH4,SeD_A3926,SeD_A3926,11,5
9285,B5FV12,hybC,SeD_A3495,11,14
9290,B5FU09,engD,SeD_A1537,11,1
9313,B5FIP6,kdsC,SeD_A3675,11,2
9317,B5FTZ2,SeD_A3313,SeD_A3313,11,4
9338,B5FV52,SeD_A3537,SeD_A3537,11,1
9341,B5FJX4,proB,SeD_A0353,11,1
9348,B5FMN1,lipB,SeD_A0737,11,5
9361,B5FKP6,SeD_A0429,SeD_A0429,11,5
9371,B5FNR1,rcsB,SeD_A2614,11,26
9375,B5FML3,SeD_A0714,SeD_A0714,9,1
9382,B5FKP8,SeD_A0431,SeD_A0431,11,2
9404,B5FJ81,SeD_A1984,SeD_A1984,9,5
9414,B5FND9,kdpC,SeD_A0812,11,4
9419,B5FND8,SeD_A0811,SeD_A0811,11,3
9433,B5FK77,pepT,SeD_A2139,11,3
9454,B5FHX9,SeD_A3603,SeD_A3603,11,4
9458,B5FQZ8,SeD_A1143,SeD_A1143,11,1
9462,B5FS88,gabP,SeD_A3095,11,3
9469,B5FHX3,SeD_A3597,SeD_A3597,9,1
9471,B5FPN5,SeD_A2747,SeD_A2747,11,5
9478,B5FMF0,SeD_A0641,SeD_A0641,1,1
9483,B5FTB0,SeD_A4964,SeD_A4964,11,13
9485,B5FU30,SeD_A1558,SeD_A1558,11,5
9513,B5FPM8,SeD_A2739,SeD_A2739,11,4
9540,B5FQ16,SeD_A1007,SeD_A1007,11,1
9556,B5FRZ2,ftnA,SeD_A1309,11,3
9569,B5FUX5,mltC,SeD_A3455,11,2
9572,B5FND2,seqA,SeD_A0805,10,1
9591,B5FQZ0,SeD_A1135,SeD_A1135,11,2
9606,B5FJG5,SeD_A2071,SeD_A2071,9,2
9609,B5FJW3,SeD_A0341,SeD_A0341,11,9
9622,B5FQA0,glk,SeD_A2765,11,4
9631,B5FIJ4,eprI,SeD_A1937,11,2
9638,B5FNT7,SeD_A2641,SeD_A2641,12,2
9660,B5FUJ7,speA,SeD_A3430,11,6
9687,B5FSZ7,hycI,SeD_A3155,11,2
9693,B5FRM9,hflX,SeD_A4759,11,1
9700,B5FR31,hpaD,SeD_A1178,11,3
9704,B5FHT5,SeD_A3556,SeD_A3556,11,3
9735,B5FQA3,SeD_A2770,SeD_A2770,11,3
9738,B5FP62,bioF,SeD_A0890,11,3
9777,B5FJL1,rplB,SeD_A3804,11,8
9782,B5FSK8,SeD_A1324,SeD_A1324,12,10
9804,B5FKM8,SeD_A3982,SeD_A3982,20,3
9834,B5FIS7,degS,SeD_A3709,11,2
9846,B5FR47,wrbA,SeD_A1194,11,1
9852,B5FM01,cbiC,SeD_A2368,9,2
9860,B5FKZ7,SeD_A2205,SeD_A2205,11,4
9866,B5FQ82,SeD_A1074,SeD_A1074,8,1
9870,B5FIR0,gltD,SeD_A3691,11,5
9872,B5FL36,SeD_A2246,SeD_A2246,14,1
9878,B5FR71,SeD_A2900,SeD_A2900,9,12
9879,B5FLC0,SeD_A4027,SeD_A4027,11,1
9884,B5FHJ9,SeD_A1780,SeD_A1780,11,4
9892,B5FNH5,SeD_A0852,SeD_A0852,11,3
9904,B5FIH6,cfa,SeD_A1916,11,4
9912,B5FI42,SeD_A0102,SeD_A0102,10,1
9920,B5FN48,yieM,SeD_A4270,11,2
9929,B5FTT3,cas2,SeD_A3248,11,8
9939,B5FHA7,dnaJ,SeD_A0013,11,5
9985,B5FN77,wecA,SeD_A4306,11,2
9989,B5FM93,SeD_A4158,SeD_A4158,10,1
10002,B5FJM4,tusC,SeD_A3818,11,2
10012,B5FKX7,SeD_A0517,SeD_A0517,11,5
10016,B5FII3,epaO,SeD_A1925,11,1
10019,B5FK86,nagK,SeD_A2148,11,2
10043,B5FTE5,SeD_A5005,SeD_A5005,11,2
10047,B5FIW0,panF,SeD_A3742,11,2
10079,B5FK72,purB,SeD_A2134,11,8
10084,B5FIP8,lptA,SeD_A3677,11,2
10121,B5FNX0,SeD_A4361,SeD_A4361,11,4
10129,B5FM40,hisG,SeD_A2409,11,1
10162,B5FS03,SeD_A2998,SeD_A2998,3,1
10178,B5FID3,SeD_A1870,SeD_A1870,11,1
10186,B5FRI9,SeD_A4712,SeD_A4712,5,1
10216,B5FIS9,SeD_A3711,SeD_A3711,24,8
10224,B5FHE4,SeD_A0054,SeD_A0054,1,1
10231,B5FI11,truB,SeD_A3641,11,1
10233,B5FIB3,SeD_A0180,SeD_A0180,11,1
10235,B5FP07,SeD_A4407,SeD_A4407,11,3
10240,B5FTK4,SeD_A1487,SeD_A1487,11,3
10241,B5FHU5,dnaG,SeD_A3566,11,4
10266,B5FQG3,tal1,SeD_A2839,11,7
10291,B5FR83,iscA,SeD_A2915,11,1
10317,B5FPU1,hslV,SeD_A4492,11,1
10319,B5FT21,SeD_A3180,SeD_A3180,9,3
10320,B5FTH4,SeD_A1454,SeD_A1454,2,1
10334,B5FM18,SeD_A2386,SeD_A2386,10,6
10339,B5FMY4,pbpG,SeD_A2514,10,8
10355,B5FNJ7,folE,SeD_A2542,11,4
10362,B5FLY3,SeD_A2350,SeD_A2350,11,1
10366,B5FNH8,aroG,SeD_A0855,11,5
10390,B5FQ54,rpsA,SeD_A1046,11,4
10393,B5FS01,tyrA,SeD_A2996,11,7
10417,B5FLH2,lldD,SeD_A4080,11,4
10434,B5FN87,wzyE,SeD_A4316,11,3
10444,B5FN51,rbsD,SeD_A4273,11,4
10451,B5FL70,SeD_A2283,SeD_A2283,1,1
10472,B5FR27,hpaB,SeD_A1174,10,5
10480,B5FLD7,SeD_A4045,SeD_A4045,11,7
10490,B5FIM7,sufA,SeD_A1973,11,7
10492,B5FHP7,SeD_A1831,SeD_A1831,1,1
10496,B5FJA7,infC,SeD_A2011,13,2
10501,B5FHL7,SeD_A1798,SeD_A1798,9,13
10505,B5FRE0,SeD_A2976,SeD_A2976,1,1
10506,B5FTL9,minC,SeD_A1503,11,20
10510,B5FIW8,SeD_A3750,SeD_A3750,20,13
10516,B5FNF7,sucA,SeD_A0830,11,8
10530,B5FI85,coaE,SeD_A0152,12,1
10543,B5FP54,hutI,SeD_A0882,11,1
10547,B5FUA3,recC,SeD_A3322,11,2
10549,B5FP59,SeD_A0887,SeD_A0887,11,1
10574,B5FSV2,SeD_A3102,SeD_A3102,10,3
10576,B5FP60,bioA,SeD_A0888,11,4
10611,B5FLF1,SeD_A4059,SeD_A4059,8,17
10618,B5FQK6,thiS,SeD_A4567,10,8
10625,B5FQY5,SeD_A1130,SeD_A1130,6,1
10627,B5FPU5,rpmE,SeD_A4496,11,11
10635,B5FNA6,gltI,SeD_A0770,10,2
10641,B5FQE4,hemF,SeD_A2817,11,6
10670,B5FPC9,SeD_A0966,SeD_A0966,11,1
10690,B5FM51,SeD_A4105,SeD_A4105,11,3
10694,B5FI97,pdhR,SeD_A0164,11,30
10703,B5FJK8,rpsC,SeD_A3801,11,8
10704,B5FU36,SeD_A1564,SeD_A1564,18,3
10735,B5FRH9,SeD_A4700,SeD_A4700,7,12
10739,B5FTB5,rimI,SeD_A4972,11,1
10746,B5FM56,SeD_A4110,SeD_A4110,11,3
10758,B5FNW0,metR,SeD_A4350,11,14
10761,B5FSL3,cheY,SeD_A1329,11,8
10762,B5FMB0,uhpA,SeD_A4179,11,5
10767,B5FPX5,argH,SeD_A4528,11,2
10786,B5FRX0,SeD_A1281,SeD_A1281,11,15
10787,B5FN50,trkD,SeD_A4272,11,2
10798,B5FKV0,ampG,SeD_A0486,11,7
10813,B5FTK7,SeD_A1490,SeD_A1490,11,5
10815,B5FJM9,slyD,SeD_A3823,11,4
10827,B5FR34,hpaI,SeD_A1181,22,8
10836,B5FUQ9,SeD_A1702,SeD_A1702,10,5
10843,B5FV08,hypC,SeD_A3491,11,7
10845,B5FR66,SeD_A2895,SeD_A2895,11,4
10860,B5FM31,SeD_A2399,SeD_A2399,11,3
10872,B5FPA2,SeD_A0933,SeD_A0933,11,45
10880,B5FLZ3,SeD_A2360,SeD_A2360,10,3
10883,B5FRI7,SeD_A4709,SeD_A4709,11,31
10896,B5FKQ1,SeD_A0434,SeD_A0434,11,4
10900,B5FJM0,fusA,SeD_A3814,11,3
10902,B5FHW1,SeD_A3583,SeD_A3583,12,1
10904,B5FT65,SeD_A4912,SeD_A4912,10,1
10926,B5FHI4,narW,SeD_A1763,10,14
10998,B5FHH1,fixB,SeD_A0083,11,4
11020,B5FQN4,SeD_A4604,SeD_A4604,10,1
11037,B5FJ46,metI,SeD_A0268,11,2
11039,B5FJ94,SeD_A1998,SeD_A1998,11,4
11044,B5FUK5,pspC,SeD_A1644,11,3
11053,B5FQC5,ptsI,SeD_A2798,11,39
11064,B5FNB0,SeD_A0774,SeD_A0774,11,1
11069,B5FHX4,SeD_A3598,SeD_A3598,10,5
11076,B5FHQ8,SeD_A1844,SeD_A1844,11,6
11108,B5FRT7,SeD_A1247,SeD_A1247,10,4
11129,B5FL34,SeD_A2243,SeD_A2243,2,1
11160,B5FN60,SeD_A4289,SeD_A4289,11,7
11165,B5FTJ5,SeD_A1477,SeD_A1477,2,1
11169,B5FU25,chaB,SeD_A1553,10,1
11170,B5FQ18,SeD_A1009,SeD_A1009,9,1
11181,B5FKD2,gntY,SeD_A3881,11,2
11192,B5FUU5,SeD_A1741,SeD_A1741,10,2
11212,B5FL71,SeD_A2284,SeD_A2284,1,1
11226,B5FKS2,ribH,SeD_A0458,11,2
11231,B5FP70,moaC,SeD_A0898,11,5
11248,B5FHF4,citE,SeD_A0065,11,6
11249,B5FJP8,nirB,SeD_A3842,11,2
11257,B5FT76,SeD_A4926,SeD_A4926,8,2
